x	y
21	99
86	22
22	99
61	39
123	60
17	100
43	69
11	30
21	3
23	94
78	90
73	94
67	29
3	29
79	40
23	20
16	22
26	90
1	88
33	60
2	20
77	23
21	70
11	37
91	103
96	112
88	94
56	14
92	90
6	70
99	40
31	3
57	103
106	93
87	73
2	69
96	88
1	90
72	64
57	25
69	25
47	100
42	44
42	63
88	125
86	100
73	89
42	25
16	72
43	35
57	73
37	70
4	90
126	89
87	43
6	57
88	90
67	125
1	92
87	43
8	59
108	20
23	80
24	90
91	102
86	3
76	72
112	73
24	25
66	94
26	104
77	43
91	103
74	90
96	14
11	87
108	60
73	20
1	73
87	60
63	70
26	28
22	34
72	40
73	70
72	94
2	44
68	40
91	40
87	25
2	98
76	125
68	60
14	55
97	24
86	90
98	125
43	14
104	65
36	3
37	103
16	43
77	89
98	40
103	69
22	88
11	88
11	64
96	4
26	72
73	80
111	55
1	25
22	4
36	74
89	5
28	100
59	25
61	68
26	25
37	20
96	13
77	98
26	90
43	24
9	125
57	23
68	40
91	69
14	40
22	60
41	39
56	33
18	125
94	25
2	125
16	72
16	19
3	74
26	60
87	74
2	25
103	25
24	90
67	33
26	100
87	25
103	25
91	104
97	69
43	25
2	58
31	43
77	3
12	103
71	23
61	34
16	19
44	15
91	20
69	20
37	23
37	29
76	2
73	74
6	43
117	43
14	40
56	72
56	108
14	40
72	5
76	128
77	100
6	2
63	70
3	59
78	94
72	58
86	20
16	104
87	44
1	43
73	125
32	59
87	90
102	88
72	89
6	22
11	57
117	70
44	75
91	52
91	72
21	80
21	67
76	75
102	123
91	89
3	25
104	100
72	88
88	24
101	24
22	19
42	70
42	8
57	55
42	100
37	73
3	44
76	25
11	43
44	20
22	99
102	75
67	18
72	69
77	78
113	24
68	15
99	125
3	109
42	118
101	20
31	100
106	24
2	125
12	88
111	72
102	94
57	30
57	14
22	94
3	100
33	24
11	60
87	100
72	64
1	59
74	115
91	74
3	40
87	8
8	25
103	55
101	67
61	42
61	22
98	95
3	25
72	68
11	100
22	100
16	129
18	115
43	34
96	30
73	4
23	100
11	23
16	22
6	102
16	14
102	118
62	40
26	23
122	104
91	3
87	70
76	42
72	24
42	63
57	69
8	44
12	80
37	25
1	94
86	22
57	25
101	69
43	54
11	103
91	37
103	25
91	60
43	25
26	43
96	87
91	4
44	15
34	40
31	100
44	20
89	75
26	24
3	109
46	69
43	59
37	104
57	35
2	65
3	69
91	100
69	20
23	59
108	90
61	72
2	40
14	125
43	55
31	87
26	43
1	64
78	94
11	2
26	58
31	123
37	74
19	125
76	100
2	43
1	73
3	125
21	24
87	69
111	14
11	100
74	100
13	24
6	24
57	3
96	87
14	100
111	43
37	25
42	90
81	43
64	25
72	44
96	113
61	94
46	68
36	58
102	14
72	103
103	55
42	33
69	5
72	44
69	35
99	5
102	125
6	74
44	15
26	69
88	125
57	73
26	73
42	58
68	14
92	100
23	69
12	73
4	60
74	70
72	100
36	63
11	80
8	89
42	5
16	87
26	60
3	14
59	125
6	24
56	100
106	4
81	43
91	64
31	3
91	125
16	125
86	44
67	60
17	74
3	40
22	70
76	123
2	44
91	37
72	24
6	118
17	4
18	99
37	99
56	68
73	20
2	13
22	4
23	55
26	34
98	99
11	24
56	63
61	102
42	24
62	25
31	73
41	58
102	58
87	73
99	25
2	100
72	24
16	90
23	55
51	43
6	22
31	125
96	37
102	25
76	2
91	97
22	28
26	14
87	25
59	20
96	112
72	3
36	125
31	94
8	70
23	14
42	98
73	74
96	2
2	58
18	19
2	78
42	28
56	72
73	25
87	14
103	94
87	44
61	64
3	40
43	29
73	89
4	80
108	44
91	100
102	43
2	69
87	3
101	70
86	69
28	125
57	3
54	125
22	89
76	59
129	25
96	43
76	14
113	69
23	24
3	59
56	72
67	24
93	125
73	100
42	78
11	55
58	54
78	24
86	104
86	60
1	33
22	125
91	77
21	43
31	4
22	59
42	125
96	24
39	100
87	130
91	14
21	8
3	25
69	5
76	57
58	44
69	100
102	25
118	24
72	108
16	63
73	25
91	88
1	42
11	102
87	100
1	70
3	55
41	59
56	4
16	22
86	128
3	89
91	100
101	67
96	98
4	60
36	25
13	125
88	125
76	98
91	43
91	80
12	89
22	25
42	60
87	43
96	59
102	99
103	55
22	100
72	14
72	108
96	40
91	55
24	60
76	25
72	100
3	99
63	74
62	13
14	40
98	4
11	88
56	42
91	24
52	64
76	4
31	14
6	125
79	40
22	3
43	25
3	25
12	5
86	94
72	75
101	90
73	70
102	44
87	125
71	89
91	88
91	73
26	88
117	4
57	99
18	100
2	99
26	57
72	3
59	125
19	125
16	78
91	103
42	68
72	93
13	59
11	37
61	18
87	14
59	25
42	75
76	24
1	25
94	55
11	88
102	63
22	25
11	75
16	125
108	24
43	20
1	62
44	60
22	99
91	4
43	100
99	40
91	45
102	60
91	23
74	30
31	2
57	70
87	95
16	4
23	55
11	57
14	55
97	43
36	125
86	34
96	3
76	87
106	24
111	24
69	125
24	90
87	64
86	58
88	125
87	25
26	94
86	34
93	24
42	125
86	45
103	25
18	19
91	60
41	25
2	103
31	125
21	100
26	87
68	44
2	70
31	90
14	25
31	65
1	17
2	125
72	65
26	57
87	70
12	25
42	99
42	23
43	69
111	37
61	99
11	3
43	129
96	99
113	24
87	40
11	8
8	104
91	104
16	43
1	125
57	73
3	40
31	57
76	100
94	100
31	43
68	4
72	60
36	125
26	103
2	18
46	99
63	20
2	70
72	40
23	55
107	60
91	43
16	63
111	87
87	43
52	59
77	23
31	103
31	72
67	128
73	89
43	69
42	18
56	102
68	115
36	22
23	30
26	24
42	33
102	58
44	90
109	25
1	7
42	88
73	100
12	59
16	22
41	67
36	2
96	2
2	125
37	3
113	90
102	24
122	24
56	2
58	125
77	14
4	115
42	90
21	100
2	125
42	100
11	3
73	25
22	68
4	20
91	100
96	95
2	44
61	42
2	68
23	90
18	4
11	55
26	13
18	89
3	35
42	125
66	13
42	100
14	55
6	57
91	18
56	99
26	24
91	25
57	69
91	79
19	125
86	42
57	5
42	25
74	100
41	23
87	99
1	89
37	69
66	68
2	69
91	63
11	24
97	89
1	73
104	65
16	34
57	25
37	23
41	74
43	25
3	14
103	14
103	94
12	73
51	67
11	23
52	103
19	25
4	125
91	79
87	23
78	5
38	24
87	20
2	25
102	39
43	99
1	24
13	100
99	125
18	20
41	15
23	20
6	87
72	125
24	80
61	2
57	95
42	69
22	104
91	77
91	14
73	65
26	98
72	125
64	25
78	59
57	100
37	3
98	90
72	4
56	125
61	125
11	89
1	112
46	22
6	89
87	114
11	4
102	95
87	60
77	3
91	62
3	54
86	4
123	59
26	14
86	98
23	70
23	25
1	25
24	90
41	62
18	125
63	104
91	20
112	89
59	80
76	18
37	25
117	23
23	100
1	73
82	4
91	125
2	98
3	95
14	55
43	125
16	44
61	2
76	24
24	70
72	99
96	63
77	25
74	115
91	20
73	125
31	93
24	90
42	44
104	100
58	59
78	90
6	4
11	90
56	63
74	90
67	60
73	70
129	25
94	100
16	73
8	104
16	98
13	90
43	25
94	55
11	57
68	90
67	68
111	100
6	94
117	74
66	18
72	20
11	88
11	14
77	55
56	2
36	69
43	125
3	89
89	100
72	43
43	29
47	14
37	100
11	55
91	102
61	5
98	14
46	99
2	68
72	88
6	94
68	34
106	22
69	20
63	4
2	90
91	63
72	33
91	62
3	79
106	70
1	100
72	73
73	90
2	78
4	60
68	90
42	70
96	100
23	24
26	42
91	80
6	57
69	125
61	22
22	34
42	14
18	5
26	22
91	24
24	5
42	99
71	15
71	39
1	4
1	62
2	93
22	125
69	35
121	22
94	125
22	88
37	75
61	59
42	63
24	90
22	109
31	4
36	2
11	25
3	94
31	103
22	33
32	88
43	14
87	23
17	34
86	70
42	18
103	94
42	125
64	80
14	75
37	4
2	98
11	19
87	65
33	125
6	93
2	98
37	43
42	39
61	88
2	88
98	40
69	125
72	125
61	60
37	23
88	60
2	25
54	25
43	15
91	5
19	125
43	34
122	43
59	25
87	3
43	59
14	55
72	4
41	79
106	40
91	25
102	68
77	25
74	60
26	42
72	94
22	25
86	98
2	125
91	59
6	55
23	29
8	120
61	125
16	73
91	14
113	90
19	125
32	125
77	55
59	60
77	60
102	25
114	70
94	125
6	42
61	98
26	72
37	103
73	100
11	9
11	4
91	54
57	29
57	43
18	104
1	57
68	24
21	59
67	104
56	58
1	104
71	125
91	25
22	58
67	60
58	59
102	63
94	125
87	109
87	4
4	70
78	24
91	25
87	70
57	73
42	58
27	24
99	40
61	42
72	93
1	58
36	88
22	25
2	68
53	90
2	33
6	3
6	68
1	90
2	70
88	100
6	42
91	99
69	100
3	70
111	73
22	8
31	94
6	57
57	90
37	23
123	59
21	3
23	24
6	70
42	100
26	60
39	100
37	3
33	90
82	103
99	25
42	59
76	57
68	125
106	4
91	23
3	14
26	69
91	22
23	24
2	125
71	34
91	20
42	33
87	70
96	112
37	20
98	24
102	94
11	2
57	4
4	15
37	73
2	125
42	68
91	25
6	44
3	89
1	69
63	100
113	125
64	10
87	54
71	89
6	3
79	125
37	30
56	22
87	55
1	87
94	55
2	58
61	75
16	64
87	4
69	55
6	13
114	70
11	37
79	125
59	5
31	108
3	25
91	43
1	3
81	102
43	69
72	113
2	24
111	14
103	89
11	37
23	4
73	100
43	35
87	43
71	90
2	94
16	5
93	125
22	100
87	43
16	24
91	3
59	100
91	37
88	25
113	90
22	10
91	73
37	3
89	75
22	94
63	59
26	8
88	99
1	35
86	73
3	94
88	14
56	40
91	29
106	88
56	94
2	90
22	58
3	69
96	37
28	24
111	99
3	89
102	94
77	23
22	24
26	4
67	98
98	75
57	44
94	25
22	4
87	25
97	15
96	115
26	23
74	90
33	25
69	20
2	125
68	104
31	93
3	14
86	125
93	125
22	3
46	90
73	109
94	40
26	88
102	34
14	55
37	25
87	3
72	68
43	55
113	24
3	60
68	40
67	3
1	125
64	25
56	73
91	104
6	73
62	103
41	4
22	63
23	29
37	100
56	109
16	24
28	99
57	73
91	23
87	103
76	92
22	58
29	100
26	57
1	95
76	25
87	64
42	70
87	24
106	4
1	70
126	125
41	67
64	25
91	25
71	98
91	69
22	90
66	40
102	8
107	125
72	34
22	94
58	59
3	94
44	100
37	43
102	14
16	2
11	23
86	65
2	59
76	55
91	99
104	100
37	35
56	2
68	125
78	25
91	89
57	30
2	19
86	98
117	89
16	123
12	79
21	67
96	72
37	89
94	25
37	80
67	25
16	8
37	43
96	19
122	63
91	89
1	33
11	129
61	13
94	40
106	94
91	42
42	108
72	58
28	60
11	37
77	23
3	64
22	113
88	94
3	100
81	102
43	59
11	94
3	69
2	33
91	2
111	125
43	100
11	90
18	45
111	99
26	45
1	20
2	24
114	125
43	99
87	104
3	55
91	3
22	8
36	79
73	125
102	125
24	100
2	39
43	25
76	87
24	90
3	29
57	24
91	100
22	24
88	109
8	90
32	74
11	19
23	5
87	114
91	73
117	24
88	89
58	100
77	88
11	87
72	44
94	25
56	33
11	19
73	14
1	35
91	103
14	55
96	103
41	67
46	102
73	69
93	24
72	54
129	5
6	25
3	25
23	100
43	14
3	69
16	22
87	43
74	55
33	39
33	39
43	94
42	5
42	78
94	25
37	88
88	60
63	100
76	42
37	30
22	60
23	60
88	14
103	69
69	125
96	70
6	23
16	100
3	114
121	42
96	69
11	69
31	57
91	55
102	125
88	4
112	28
6	73
44	100
27	120
37	3
88	24
103	90
31	99
67	89
6	65
97	4
63	15
1	93
91	89
74	90
96	4
88	65
31	72
91	64
87	3
98	4
57	79
66	19
88	5
91	43
73	94
73	14
1	38
8	9
87	80
76	14
59	125
117	5
87	73
11	87
26	103
3	14
71	90
72	60
91	89
94	40
6	87
1	43
111	42
106	25
78	94
58	100
6	109
6	93
77	74
42	90
43	69
11	87
59	25
1	77
2	88
21	25
96	98
2	98
24	30
68	25
22	24
24	60
16	100
6	3
22	5
56	20
76	44
37	3
93	39
2	88
58	59
2	99
22	99
42	68
56	24
72	59
87	3
66	42
3	129
16	90
61	72
69	55
73	25
1	28
26	25
76	125
61	22
58	90
99	40
76	58
78	25
76	83
87	69
36	44
11	55
57	4
43	69
2	24
41	104
58	24
72	125
114	70
91	109
44	65
88	125
31	125
73	74
61	60
57	29
11	89
102	88
3	25
59	100
91	103
42	98
43	109
11	94
37	89
91	43
66	94
11	37
2	25
23	79
71	25
31	20
26	44
23	40
3	89
4	60
26	74
88	95
91	24
57	55
83	25
56	99
62	78
89	125
11	109
99	40
37	55
2	100
2	15
12	24
6	24
27	25
67	48
73	94
77	60
72	5
58	94
23	14
91	89
111	19
97	24
67	74
43	94
26	99
89	20
42	93
9	100
102	109
23	90
118	90
103	100
31	87
66	125
94	25
43	25
76	25
22	3
4	125
11	8
42	118
26	57
67	13
22	89
68	34
98	40
58	20
42	40
72	103
73	94
1	70
66	4
58	125
94	40
2	19
36	3
69	20
77	60
91	12
33	4
22	90
22	125
87	23
68	125
71	62
76	25
98	99
56	25
91	103
87	100
42	13
89	25
6	60
71	102
16	100
42	4
34	25
56	24
22	100
72	125
37	25
11	72
73	125
22	28
93	99
22	25
91	104
67	23
102	109
42	109
26	125
31	87
42	59
61	44
102	129
22	20
31	73
87	23
24	90
87	59
57	94
1	25
22	70
112	100
42	40
71	70
4	100
4	55
67	5
58	109
42	90
102	59
2	34
103	69
98	40
76	94
3	60
67	104
97	88
86	2
102	125
37	44
73	55
57	98
12	73
37	43
88	24
32	73
89	70
11	55
61	72
91	57
61	40
87	104
72	103
57	3
91	37
87	35
102	125
73	25
106	75
93	99
96	64
61	63
6	42
11	24
57	90
98	60
58	99
31	25
96	58
2	70
2	70
112	69
87	3
36	88
31	125
43	80
43	14
37	25
57	103
43	69
4	60
87	43
87	94
61	74
87	100
57	55
1	33
16	64
52	80
98	74
73	69
94	40
91	37
91	73
87	24
21	58
22	115
98	124
67	25
89	125
3	99
78	24
73	25
78	125
106	90
1	32
2	19
123	59
14	40
78	24
94	25
106	20
61	24
59	5
102	5
87	80
67	73
57	3
73	75
87	43
37	3
87	55
101	98
101	93
43	100
2	99
1	117
42	68
61	90
111	37
26	25
87	25
72	4
96	25
104	60
76	43
73	35
73	69
6	68
33	34
18	125
88	34
51	5
106	122
21	57
66	73
42	88
91	19
111	18
81	14
73	25
102	64
96	89
37	94
26	25
16	22
102	100
93	54
6	103
57	69
87	109
43	99
88	54
31	3
3	80
103	5
59	125
91	73
91	97
11	30
22	4
96	43
6	102
57	65
72	58
73	40
87	60
1	63
67	108
73	44
36	24
91	40
128	125
66	25
58	40
43	69
91	23
106	100
87	43
22	43
23	89
13	100
67	24
88	40
11	2
2	44
36	72
42	95
91	59
24	90
91	80
41	62
111	100
113	125
61	59
23	4
6	43
72	88
106	42
21	67
88	44
112	60
51	25
6	60
87	125
73	54
87	3
96	37
91	23
64	125
6	4
6	43
37	25
68	65
111	73
16	87
4	60
87	40
59	60
1	92
122	35
92	24
102	59
59	65
86	22
7	89
1	92
38	44
96	90
2	70
22	44
6	3
106	90
26	108
78	125
89	80
22	88
58	109
69	25
98	19
26	100
16	22
31	102
19	125
62	129
103	64
11	90
99	25
91	33
4	60
22	44
3	100
43	55
22	100
31	73
126	22
2	74
17	63
6	54
103	69
2	5
86	22
91	90
43	64
2	108
6	114
103	100
44	15
87	43
72	73
97	25
121	89
91	58
7	123
66	22
97	55
11	14
96	37
2	9
11	25
96	74
31	67
12	64
87	99
3	80
56	9
108	24
11	94
61	72
2	68
64	25
101	67
42	73
4	20
57	73
31	94
76	2
36	72
87	3
96	100
103	94
24	60
58	44
121	23
106	33
26	70
18	34
56	102
44	95
36	72
68	99
26	57
11	24
91	15
102	74
3	129
91	4
56	60
36	3
1	5
12	100
13	89
86	22
72	70
68	44
67	25
69	100
22	24
6	88
87	73
81	55
2	44
87	55
103	35
86	22
56	100
74	65
86	42
72	25
14	25
3	94
3	59
87	114
2	24
2	93
41	98
96	125
3	89
72	70
68	25
43	70
12	3
12	65
79	100
89	5
96	78
56	22
91	2
11	3
87	73
33	90
31	73
117	43
2	4
97	74
22	88
11	104
3	69
91	77
34	5
21	90
98	74
91	23
86	78
69	125
64	25
56	22
2	14
3	55
72	99
3	94
97	89
33	20
57	65
11	103
104	25
102	40
89	125
16	3
77	55
2	25
72	103
108	24
44	70
87	43
3	55
2	100
98	89
81	59
77	59
94	125
102	63
36	89
11	87
3	5
68	94
103	80
57	70
91	12
41	67
72	98
109	25
22	108
89	100
22	125
103	4
31	109
102	80
6	103
11	40
43	55
3	114
58	64
72	94
81	100
11	94
21	67
6	22
3	99
77	73
11	87
72	100
3	60
91	94
42	94
2	59
3	25
2	60
87	95
6	99
21	100
102	100
77	23
41	67
22	113
96	55
2	125
12	4
31	24
94	95
2	89
98	74
74	100
91	100
37	73
91	64
17	70
87	104
72	103
42	14
72	104
72	5
54	25
26	64
61	42
7	94
11	70
11	63
86	24
11	100
89	60
67	13
91	97
111	63
23	94
93	125
74	20
102	14
103	100
112	25
51	10
36	22
87	99
86	4
31	79
2	93
2	125
102	63
43	25
123	79
23	125
103	94
96	64
31	43
11	89
63	60
72	125
77	103
76	37
76	102
91	2
37	89
33	90
72	68
91	70
36	22
62	8
24	60
2	44
102	24
91	12
98	99
42	118
28	44
26	58
57	80
16	29
62	25
57	73
37	23
42	74
68	94
6	73
72	54
101	67
22	25
86	59
42	13
24	60
6	123
3	129
108	60
73	30
123	74
73	104
73	24
86	44
36	60
72	73
21	59
22	69
73	109
26	89
31	108
58	125
63	9
87	25
26	42
6	65
23	24
37	25
14	125
72	5
87	65
61	5
12	104
61	88
51	59
31	95
16	109
2	74
6	25
102	54
96	87
23	99
87	55
96	42
91	88
67	25
108	90
73	100
16	72
91	2
6	90
23	20
102	25
3	44
58	40
87	94
74	100
44	100
86	22
57	25
41	58
16	87
111	19
31	102
86	95
26	23
91	43
91	103
91	57
72	123
96	8
2	58
91	3
91	97
56	5
102	45
91	23
91	19
76	73
97	73
3	89
87	69
109	25
67	94
31	73
43	25
12	69
79	25
78	79
24	90
88	59
99	40
22	4
31	40
106	24
72	124
2	125
36	40
72	13
71	75
1	102
73	25
3	109
76	75
22	99
67	43
94	95
73	94
26	43
2	103
91	100
23	40
6	103
61	98
61	100
33	125
72	33
103	80
78	59
61	72
3	125
88	94
103	35
11	88
42	90
102	104
37	103
22	90
3	14
68	14
2	34
21	23
37	24
96	43
68	44
72	25
16	65
91	102
76	14
63	64
76	98
11	87
22	125
87	3
16	103
96	125
103	80
33	4
8	74
103	40
63	125
1	70
103	99
96	102
87	59
16	125
112	74
91	97
102	15
57	23
76	68
72	18
76	25
26	4
1	43
56	78
99	25
88	99
43	4
21	24
23	25
91	70
111	20
106	2
73	25
56	13
26	90
91	22
22	93
76	4
88	4
66	8
24	90
61	99
98	125
91	44
87	44
91	12
56	98
86	74
56	68
93	75
91	89
96	64
16	100
79	100
59	125
97	20
17	59
57	3
111	22
88	89
72	24
22	108
43	60
11	14
21	90
87	29
36	89
58	25
13	125
69	35
57	69
63	79
68	40
78	125
111	88
22	54
91	60
58	115
106	72
72	90
59	125
91	14
87	43
26	99
97	69
1	44
11	69
36	102
61	125
91	112
57	103
6	70
76	73
103	99
61	42
61	75
57	4
32	43
91	44
42	108
1	104
102	68
2	19
106	59
14	55
11	13
34	25
91	25
57	25
97	59
37	55
91	65
26	87
108	44
102	24
118	44
111	42
6	72
31	69
97	80
22	103
76	99
26	22
1	25
102	63
16	87
82	44
37	94
76	90
2	123
6	43
86	125
37	59
69	20
11	29
96	74
73	25
1	25
22	5
2	68
96	72
102	44
108	60
109	25
46	72
2	88
72	90
11	57
42	90
102	3
43	60
87	73
73	60
61	108
72	88
42	33
72	103
4	20
102	125
22	44
73	25
31	102
3	29
62	94
58	25
22	3
73	95
11	4
102	3
86	72
96	5
7	19
37	35
91	93
86	74
6	68
96	87
122	89
16	87
54	125
36	25
89	125
1	17
91	3
1	7
37	23
61	70
22	90
102	98
91	35
31	2
1	115
102	108
69	55
101	67
73	99
76	75
3	14
23	94
21	107
73	14
43	59
11	68
9	25
22	70
62	78
87	25
103	125
21	107
31	63
54	25
31	3
11	2
6	40
56	24
96	90
53	24
81	54
76	87
11	125
68	75
88	74
24	70
16	43
111	14
16	42
56	68
37	89
36	40
39	100
11	70
16	109
12	125
102	90
41	89
43	69
81	23
68	24
11	64
102	44
72	68
72	24
37	43
93	90
6	4
2	69
2	99
68	125
73	74
87	73
62	3
3	19
91	100
68	90
41	92
2	75
111	59
103	100
91	42
11	25
14	100
63	90
18	4
103	29
37	89
2	59
109	25
42	14
74	120
31	24
16	72
96	37
88	75
21	117
31	125
94	25
14	40
76	25
3	20
16	25
57	55
91	88
66	90
74	80
11	14
14	25
61	93
61	2
46	94
22	75
87	23
3	60
43	25
96	87
6	100
2	104
28	125
67	93
111	99
102	69
112	69
67	98
23	89
42	79
36	68
29	30
72	15
2	43
73	25
91	125
98	90
11	70
2	74
111	23
8	9
24	100
67	14
31	57
72	100
76	43
43	35
64	80
87	24
24	90
42	54
58	25
76	3
16	125
91	103
102	98
112	119
42	14
76	73
1	57
108	90
69	100
76	80
41	8
76	129
11	18
102	90
42	33
37	43
22	25
42	78
99	125
91	55
91	70
31	40
96	44
94	75
1	73
6	73
26	72
91	25
14	55
41	43
66	23
6	58
21	25
91	40
1	33
91	37
102	125
76	69
61	68
91	114
96	24
17	89
96	19
3	109
93	99
117	60
1	67
77	25
34	70
6	95
87	60
61	125
54	125
91	20
96	2
22	88
86	2
37	99
3	70
6	103
59	20
43	69
74	70
26	55
63	24
2	128
6	125
96	24
67	74
97	74
111	23
57	103
22	78
11	100
87	60
3	75
112	3
11	3
21	103
86	24
42	58
57	114
3	100
6	73
101	24
98	24
31	87
31	73
16	19
29	100
11	72
68	75
61	25
24	70
31	68
113	125
96	88
22	25
3	89
87	73
81	60
2	4
112	43
101	24
86	94
91	3
11	4
91	14
111	58
22	94
109	25
31	58
91	2
6	125
23	24
4	70
4	60
88	89
23	4
3	25
123	94
76	58
16	79
91	43
72	4
91	54
54	25
37	25
97	14
16	90
3	114
112	43
87	79
72	88
67	100
123	25
26	57
12	4
61	99
42	99
61	68
57	94
4	115
22	60
87	74
36	102
42	93
76	39
58	20
56	78
56	79
96	42
31	43
73	30
98	40
73	59
6	87
16	104
23	20
2	93
87	24
72	60
94	95
88	99
42	93
23	4
91	2
91	69
76	88
104	100
111	72
57	20
57	3
61	4
106	44
88	25
3	25
102	90
6	100
102	60
11	57
37	70
57	58
111	25
31	65
26	123
42	68
56	29
67	3
31	19
57	73
6	73
86	72
102	78
72	4
24	20
23	14
87	23
76	2
2	29
73	119
6	72
22	78
3	5
6	94
71	44
47	73
26	87
42	25
42	125
102	20
22	125
86	2
6	10
76	102
113	69
98	60
57	64
106	2
69	35
72	113
94	40
76	4
97	14
99	75
88	125
91	23
28	29
127	89
6	72
1	125
1	89
87	25
14	25
72	104
41	4
31	2
26	73
97	44
1	17
16	14
87	55
33	25
19	25
69	100
97	44
97	70
11	57
23	24
17	100
64	80
91	37
14	40
38	24
6	57
23	59
102	29
77	73
91	69
22	125
87	104
111	3
87	100
62	25
97	70
44	20
89	25
97	44
26	42
41	17
91	90
34	5
23	55
22	8
73	25
91	59
69	100
86	125
87	29
24	90
37	43
57	100
57	74
72	125
6	34
34	40
38	15
91	3
91	30
43	29
36	94
111	99
102	125
98	14
96	87
43	109
16	100
21	32
73	104
57	129
26	24
66	24
77	89
41	24
61	5
76	64
22	109
87	25
76	15
61	102
129	25
6	44
24	90
34	5
6	22
72	25
16	70
87	125
2	125
67	73
22	4
23	94
97	59
22	24
72	14
43	64
102	43
32	58
14	40
2	14
42	19
23	94
3	25
71	60
11	60
57	73
102	43
37	25
58	40
11	14
3	25
101	90
11	87
67	104
96	78
24	90
6	73
3	89
23	94
76	88
1	63
2	94
86	22
1	7
71	90
43	100
43	125
77	74
72	24
61	4
86	125
56	60
3	55
87	44
109	25
64	5
11	60
66	125
56	18
6	102
16	25
11	87
96	20
88	25
72	95
72	25
112	20
91	55
2	74
74	90
91	73
24	90
129	25
91	97
3	89
96	25
11	100
102	75
111	100
23	4
33	25
1	58
91	59
22	74
2	5
102	75
11	79
42	74
6	57
11	68
23	95
74	90
19	125
61	4
14	55
34	125
72	19
26	73
86	125
6	100
103	20
12	104
1	125
57	69
2	24
33	100
4	60
16	87
21	79
57	73
112	23
56	90
1	3
73	14
3	19
42	24
96	42
2	13
67	29
6	122
122	8
9	125
26	58
24	25
57	99
72	125
98	74
22	125
86	68
11	25
91	40
86	8
62	95
73	60
36	68
13	4
31	90
2	89
91	43
76	68
103	20
36	125
97	25
43	99
57	3
6	75
36	68
31	2
56	40
22	63
21	25
37	23
22	63
12	4
12	88
97	98
72	99
16	22
3	5
91	94
87	4
1	68
1	3
88	104
87	100
64	125
103	125
43	64
91	103
42	59
89	55
36	72
86	93
77	43
11	24
11	13
89	25
91	97
91	60
91	109
102	25
36	9
24	90
76	93
101	25
3	100
11	122
81	43
24	100
59	125
36	122
87	59
6	102
86	70
31	29
26	104
59	25
117	3
96	8
2	94
62	55
86	19
42	125
26	73
6	75
68	40
6	102
91	73
42	68
72	24
56	122
87	73
11	103
64	125
63	4
76	57
46	54
14	40
23	55
22	65
11	70
43	14
91	3
61	3
107	44
1	43
106	124
87	43
42	75
96	70
16	102
123	25
56	108
41	24
26	25
44	15
14	55
61	72
1	102
72	90
31	3
3	60
11	42
21	24
51	5
31	69
2	79
61	22
72	24
91	23
103	59
89	125
78	20
3	125
42	115
43	55
77	44
16	87
42	64
43	74
11	87
31	4
26	58
73	25
76	22
43	100
11	37
72	3
7	3
24	70
36	70
21	125
43	19
57	55
63	90
31	63
21	4
11	103
1	43
6	72
66	72
96	24
44	20
37	89
2	64
37	43
96	43
87	25
87	3
43	109
87	64
54	125
19	125
56	42
72	94
77	43
12	25
99	125
102	88
91	69
46	28
11	109
56	125
91	100
1	43
91	43
22	104
1	75
97	20
66	24
42	18
2	59
61	24
11	3
66	60
89	25
118	15
51	37
72	5
11	94
22	28
2	43
91	73
86	2
1	104
12	70
111	13
43	74
24	90
43	35
16	98
24	70
3	94
11	23
96	2
91	37
96	112
11	69
73	80
23	100
76	42
22	14
91	67
6	55
97	60
96	87
67	125
36	15
24	90
96	25
103	64
102	100
42	3
2	25
91	25
91	94
3	125
91	24
1	38
62	104
91	14
96	44
43	19
31	122
24	60
11	80
61	42
26	125
2	109
2	98
88	90
86	3
1	100
73	25
102	88
57	25
2	44
57	25
16	80
6	40
3	20
111	2
87	23
61	18
31	102
112	3
34	25
128	129
91	58
67	73
74	90
72	99
1	88
23	24
26	72
76	69
58	94
23	60
91	59
87	20
16	55
22	24
91	14
22	90
42	65
89	55
22	58
56	89
91	43
2	24
61	103
88	25
2	93
106	22
33	125
42	100
86	8
19	125
21	25
92	93
76	2
11	99
11	104
87	23
103	94
37	80
88	44
89	100
23	19
24	90
57	20
102	98
76	3
66	8
91	25
16	9
4	55
3	95
73	60
92	24
57	43
97	3
91	57
103	44
3	14
11	37
91	55
57	24
21	69
67	25
11	19
46	43
1	67
2	13
104	95
103	40
23	100
6	20
43	25
57	64
31	59
72	63
6	103
6	57
91	3
46	102
22	58
78	44
36	88
11	25
94	25
96	63
22	25
24	90
72	104
86	42
31	42
88	65
68	94
57	73
66	25
43	25
91	69
11	29
91	25
102	125
103	10
87	3
126	99
91	68
87	80
3	99
23	54
21	73
109	25
61	60
91	65
6	33
94	80
26	87
17	100
58	20
43	14
3	55
91	37
26	93
41	67
2	90
112	73
43	24
103	44
91	20
69	100
87	103
121	40
74	20
26	22
21	117
43	25
6	42
24	75
96	14
2	94
97	3
23	4
96	87
102	40
128	74
2	94
88	104
34	40
8	75
72	8
37	54
56	25
1	90
73	100
11	64
91	35
14	55
6	3
1	98
118	65
86	103
91	69
76	87
26	102
3	25
96	90
96	125
56	125
24	90
88	34
101	18
61	93
12	13
72	125
87	70
73	74
37	69
8	24
72	108
111	55
